2025/12/30 00:37:47 [error] 20#20: *13 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:47 [error] 20#20: *14 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:47 [error] 20#20: *13 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:47 [error] 20#20: *14 open() "/media/posts/videos/Zenitsu_Agatsuma_wjZrAAK.m4v" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/Zenitsu_Agatsuma_wjZrAAK.m4v HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:47 [error] 20#20: *13 open() "/media/posts/videos/1970093-hd_1920_1080_30fps.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/1970093-hd_1920_1080_30fps.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:47 [error] 20#20: *13 open() "/media/posts/videos/7095746-uhd_4096_2160_25fps.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/7095746-uhd_4096_2160_25fps.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:47 [error] 20#20: *14 open() "/media/posts/videos/WhatsApp_Video_2025-12-12_at_01.20.05.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/WhatsApp_Video_2025-12-12_at_01.20.05.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *10 open() "/media/profile_pictures/pianist1.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/pianist1.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *15 open() "/media/profile_pictures/chef.png" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/chef.png HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/static/defaults/video_placeholder.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /static/defaults/video_placeholder.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *14 open() "/media/profile_pictures/anime.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/anime.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *13 open() "/media/profile_pictures/artist.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/artist.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *10 open() "/media/posts/images/draw.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/draw.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *146 open() "/media/posts/images/monkey.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/monkey.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *14 open() "/media/profile_pictures/v.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/v.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *13 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *146 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_3.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_3.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *10 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *14 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *13 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *15 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01_tEVukMt.19.30_3.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01_tEVukMt.19.30_3.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *146 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01_rknw1th.19.32_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01_rknw1th.19.32_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01_iF9yDp6.19.31_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01_iF9yDp6.19.31_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.32.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.32.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01_OnVbrJr.19.32_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01_OnVbrJr.19.32_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/videos/Zenitsu_Agatsuma_wjZrAAK.m4v" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/Zenitsu_Agatsuma_wjZrAAK.m4v HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/videos/1970093-hd_1920_1080_30fps.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/1970093-hd_1920_1080_30fps.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/videos/7095746-uhd_4096_2160_25fps.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/7095746-uhd_4096_2160_25fps.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:37:49 [error] 20#20: *8 open() "/media/posts/videos/WhatsApp_Video_2025-12-12_at_01.20.05.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/WhatsApp_Video_2025-12-12_at_01.20.05.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:39:48 [error] 20#20: *1 open() "/static/js/app.js" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "HEAD /static/js/app.js HTTP/1.1", host: "localhost:8888"
2025/12/30 00:41:04 [error] 20#20: *5 open() "/media/profile_pictures/pianist1.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/pianist1.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *10 open() "/media/profile_pictures/chef.png" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/chef.png HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *5 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01_rknw1th.19.32_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01_rknw1th.19.32_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *11 open() "/media/profile_pictures/artist.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/artist.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *12 open() "/media/profile_pictures/anime.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/anime.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *13 open() "/static/defaults/video_placeholder.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /static/defaults/video_placeholder.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *10 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_3.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_3.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *14 open() "/media/posts/images/monkey.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/monkey.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *5 open() "/media/posts/images/draw.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/draw.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *12 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *13 open() "/media/profile_pictures/v.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/profile_pictures/v.jpg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *10 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.33_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *11 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *14 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *5 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *12 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01_tEVukMt.19.30_3.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01_tEVukMt.19.30_3.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *13 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01_iF9yDp6.19.31_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01_iF9yDp6.19.31_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *10 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.32.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.32.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *11 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01_OnVbrJr.19.32_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01_OnVbrJr.19.32_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *14 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.29_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *5 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_2.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_2.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *13 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_1.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.34_1.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *12 open() "/media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/images/WhatsApp_Image_2025-12-12_at_01.19.30.jpeg HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:04 [error] 20#20: *10 open() "/media/posts/videos/Zenitsu_Agatsuma_wjZrAAK.m4v" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/Zenitsu_Agatsuma_wjZrAAK.m4v HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:05 [error] 20#20: *13 open() "/media/posts/videos/1970093-hd_1920_1080_30fps.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/1970093-hd_1920_1080_30fps.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:05 [error] 20#20: *13 open() "/media/posts/videos/7095746-uhd_4096_2160_25fps.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/7095746-uhd_4096_2160_25fps.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 00:41:05 [error] 20#20: *13 open() "/media/posts/videos/WhatsApp_Video_2025-12-12_at_01.20.05.mp4" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /media/posts/videos/WhatsApp_Video_2025-12-12_at_01.20.05.mp4 HTTP/1.1", host: "localhost:8888", referrer: "http://localhost:8888/"
2025/12/30 13:50:46 [emerg] 1#1: unknown directive "﻿events" in /etc/nginx/nginx.conf:1
2025/12/30 13:53:37 [emerg] 1#1: unknown directive "﻿events" in /etc/nginx/nginx.conf:1
2025/12/30 14:03:31 [emerg] 1#1: unknown directive "﻿events" in /etc/nginx/nginx.conf:1
2025/12/30 14:06:04 [emerg] 1#1: unknown directive "﻿events" in /etc/nginx/nginx.conf:1
2025/12/30 14:07:33 [emerg] 1#1: unknown directive "﻿events" in /etc/nginx/nginx.conf:1
2025/12/30 14:11:30 [emerg] 1#1: unknown directive "﻿events" in /etc/nginx/nginx.conf:1
2025/12/30 14:15:21 [emerg] 1#1: unknown directive "﻿events" in /etc/nginx/nginx.conf:1
